from_file,from_label,from_pkg,field_num,field_label,to_file,to_label,to_pkg
363.1,CHARGE SET,(unpackaged),0.06,DEFAULT BEDSECTION,399.1,MCCR UTILITY,UB-82 BILLING
363.1,CHARGE SET,(unpackaged),0.07,REGION,363.31,BILLING REGION,(unpackaged)
363.2,CHARGE ITEM,(unpackaged),0.02,CHARGE SET,363.1,CHARGE SET,(unpackaged)
363.2,CHARGE ITEM,(unpackaged),0.06,REVENUE CODE,399.2,REVENUE CODE,UB-82 BILLING
363.2,CHARGE ITEM,(unpackaged),0.07,CPT MODIFIER,81.3,CPT MODIFIER,CPT/AMB PROCEDURE UPDATE
363.33,BILLING REVENUE CODE LINKS,(unpackaged),0.01,REVENUE CODE,399.2,REVENUE CODE,UB-82 BILLING
363.33,BILLING REVENUE CODE LINKS,(unpackaged),0.02,GROUP,363.32,BILLING SPECIAL GROUPS,(unpackaged)
363.33,BILLING REVENUE CODE LINKS,(unpackaged),0.03,PROCEDURE 1,81.0,CPT,REGISTRATION
363.33,BILLING REVENUE CODE LINKS,(unpackaged),0.04,PROCEDURE 2,81.0,CPT,REGISTRATION
363.34,BILLING PROVIDER DISCOUNT,(unpackaged),0.02,GROUP,363.32,BILLING SPECIAL GROUPS,(unpackaged)
364.0,EDI TRANSMIT BILL,(unpackaged),0.01,BILL NUMBER,399.0,BILL/CLAIMS,UB-82 BILLING
364.0,EDI TRANSMIT BILL,(unpackaged),0.02,BATCH NUMBER,364.1,EDI TRANSMISSION BATCH,(unpackaged)
364.0,EDI TRANSMIT BILL,(unpackaged),0.06,RESUBMIT BATCH NUMBER,364.1,EDI TRANSMISSION BATCH,(unpackaged)
364.1,EDI TRANSMISSION BATCH,(unpackaged),0.11,REJECT MESSAGE,364.2,EDI MESSAGES,(unpackaged)
364.1,EDI TRANSMISSION BATCH,(unpackaged),0.12,INSURANCE COMPANY,36.0,INSURANCE COMPANY,REGISTRATION
364.1,EDI TRANSMISSION BATCH,(unpackaged),0.15,PREVIOUS BATCH,364.1,EDI TRANSMISSION BATCH,(unpackaged)
364.1,EDI TRANSMISSION BATCH,(unpackaged),1.02,FIRST SENT BY,200.0,NEW PERSON,SOCIAL WORK
364.1,EDI TRANSMISSION BATCH,(unpackaged),1.04,LAST SENT BY,200.0,NEW PERSON,SOCIAL WORK
364.2,EDI MESSAGES,(unpackaged),0.02,MESSAGE TYPE,364.3,IB MESSAGE ROUTER,(unpackaged)
364.2,EDI MESSAGES,(unpackaged),0.04,BATCH NUMBER,364.1,EDI TRANSMISSION BATCH,(unpackaged)
364.2,EDI MESSAGES,(unpackaged),0.05,TRANSMIT BILL,364.0,EDI TRANSMIT BILL,(unpackaged)
364.2,EDI MESSAGES,(unpackaged),0.07,PATIENT,2.0,PATIENT,PATIENT FILE
364.2,EDI MESSAGES,(unpackaged),1.04,STATUS CHANGED BY,200.0,NEW PERSON,SOCIAL WORK
364.3,IB MESSAGE ROUTER,(unpackaged),0.02,MAILGROUP TO NOTIFY,3.8,MAIL GROUP,MAILMAN
364.4,IB EDI TRANSMISSION RULE,(unpackaged),10.01,RULE ADDED BY,200.0,NEW PERSON,SOCIAL WORK
364.4,IB EDI TRANSMISSION RULE,(unpackaged),10.03,RULE LAST EDITED BY,200.0,NEW PERSON,SOCIAL WORK
364.5,IB DATA ELEMENT DEFINITION,(unpackaged),0.05,BASE FILE,1.0,FILE,(unpackaged)
364.6,IB FORM SKELETON DEFINITION,(unpackaged),0.01,BILL FORM,353.0,BILL FORM TYPE,INTEGRATED BILLING
364.6,IB FORM SKELETON DEFINITION,(unpackaged),0.03,ASSOCIATED FORM DEFINITION,364.6,IB FORM SKELETON DEFINITION,(unpackaged)
364.7,IB FORM FIELD CONTENT,(unpackaged),0.01,FORM FIELD REFERENCE,364.6,IB FORM SKELETON DEFINITION,(unpackaged)
364.7,IB FORM FIELD CONTENT,(unpackaged),0.03,DATA ELEMENT,364.5,IB DATA ELEMENT DEFINITION,(unpackaged)
364.7,IB FORM FIELD CONTENT,(unpackaged),0.05,INSURANCE COMPANY,36.0,INSURANCE COMPANY,REGISTRATION
365.0,IIV RESPONSE,(unpackaged),0.02,PATIENT,2.0,PATIENT,PATIENT FILE
365.0,IIV RESPONSE,(unpackaged),0.03,PAYER,365.12,PAYER,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),0.04,BUFFER ENTRY,355.33,INSURANCE VERIFICATION PROCESSOR,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),0.05,TRANSMISSION QUEUE,365.1,IIV TRANSMISSION QUEUE,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),0.06,TRANSMISSION STATUS,365.14,IIV TRANSMISSION STATUS,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),0.15,REQUESTED SERVICE TYPE CODE,365.013,X12 271 SERVICE TYPE,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),1.14,ERROR CONDITION,365.017,X12 271 ERROR CONDITION,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),1.15,ERROR ACTION,365.018,X12 271 ERROR ACTION,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),5.04,SUBSCRIBER ADDRESS STATE,5.0,STATE,PATIENT FILE
365.0,IIV RESPONSE,(unpackaged),8.01,PT. RELATIONSHIP - HIPAA,365.037,X12 271 PATIENT RELATIONSHIP,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),12.01,MILITARY INFO STATUS CODE,365.039,X12 271 MILITARY PERSONNEL INFO STATUS CODE,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),12.02,MILITARY EMPLOYMENT STATUS,365.046,X12 271 MILITARY EMPLOYMENT STATUS CODE,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),12.03,MILITARY GOVT AFFILIATION CODE,365.041,X12 271 MILITARY GOVT SERVICE AFFILIATION,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),12.05,MILITARY SERVICE RANK CODE,365.042,X12 271 MILITARY SERVICE RANK,(unpackaged)
365.0,IIV RESPONSE,(unpackaged),12.06,DATE TIME PERIOD FORMAT QUAL,365.032,X12 271 DATE FORMAT QUALIFIER,(unpackaged)
365.1,IIV TRANSMISSION QUEUE,(unpackaged),0.02,PATIENT,2.0,PATIENT,PATIENT FILE
365.1,IIV TRANSMISSION QUEUE,(unpackaged),0.03,PAYER,365.12,PAYER,(unpackaged)
365.1,IIV TRANSMISSION QUEUE,(unpackaged),0.04,TRANSMISSION STATUS,365.14,IIV TRANSMISSION STATUS,(unpackaged)
365.1,IIV TRANSMISSION QUEUE,(unpackaged),0.05,BUFFER ENTRY,355.33,INSURANCE VERIFICATION PROCESSOR,(unpackaged)
365.1,IIV TRANSMISSION QUEUE,(unpackaged),0.2,SERVICE TYPE CODE,365.013,X12 271 SERVICE TYPE,(unpackaged)
365.1,IIV TRANSMISSION QUEUE,(unpackaged),3.02,SOURCE OF INFORMATION,355.12,SOURCE OF INFORMATION,(unpackaged)
365.11,IIV AUTO MATCH,(unpackaged),0.04,ENTERED BY,200.0,NEW PERSON,SOCIAL WORK
365.11,IIV AUTO MATCH,(unpackaged),0.06,LAST EDITED BY,200.0,NEW PERSON,SOCIAL WORK
365.18,EIV EICD TRACKING,(unpackaged),0.01,EICD TRANSMISSION,365.1,IIV TRANSMISSION QUEUE,(unpackaged)
365.18,EIV EICD TRACKING,(unpackaged),0.03,EICD PAYER,365.12,PAYER,(unpackaged)
365.18,EIV EICD TRACKING,(unpackaged),0.05,EICD PATIENT,2.0,PATIENT,PATIENT FILE
365.18,EIV EICD TRACKING,(unpackaged),0.06,EICD RESPONSE,365.0,IIV RESPONSE,(unpackaged)
365.19,INTERFACILITY INSURANCE UPDATE,(unpackaged),0.01,PATIENT NAME,2.0,PATIENT,PATIENT FILE
365.19,INTERFACILITY INSURANCE UPDATE,(unpackaged),1.02,PAYER,365.12,PAYER,(unpackaged)
365.19,INTERFACILITY INSURANCE UPDATE,(unpackaged),1.05,SENDER BUFFER,355.33,INSURANCE VERIFICATION PROCESSOR,(unpackaged)
365.19,INTERFACILITY INSURANCE UPDATE,(unpackaged),2.03,RECEIVER BUFFER,355.33,INSURANCE VERIFICATION PROCESSOR,(unpackaged)
365.2,IIV RESPONSE REVIEW,(unpackaged),0.01,RESPONSE ID,365.0,IIV RESPONSE,(unpackaged)
365.3,EIV E1 TRANSACTION RESPONSE LOG,(unpackaged),0.01,PATIENT NAME,2.0,PATIENT,PATIENT FILE
365.3,EIV E1 TRANSACTION RESPONSE LOG,(unpackaged),0.03,BPS RESPONSE,9002313.03,BPS RESPONSES,(unpackaged)
365.3,EIV E1 TRANSACTION RESPONSE LOG,(unpackaged),1.2,INSURANCE IEN,36.0,INSURANCE COMPANY,REGISTRATION
365.3,EIV E1 TRANSACTION RESPONSE LOG,(unpackaged),1.4,GROUP PLAN IEN,355.3,GROUP INSURANCE PLAN,INTEGRATED BILLING
366.03,PLAN,(unpackaged),10.01,PHARMACY BENEFITS MANAGER NAME,366.02,PHARMACY BENEFITS MANAGER (PBM),(unpackaged)
366.03,PLAN,(unpackaged),10.04,NCPDP PROCESSOR NAME,366.01,NCPDP PROCESSOR,(unpackaged)
366.03,PLAN,(unpackaged),10.07,BILLING PAYER SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.08,REVERSAL PAYER SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.09,REBILL PAYER SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.11,TEST BILLING PAYER SHEET,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.12,TEST REVERSAL PAYER SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.13,TEST REBILL PAYER SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.14,TEST ELIGIBILITY SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.03,PLAN,(unpackaged),10.15,ELIGIBILITY PAYER SHEET NAME,9002313.92,BPS NCPDP FORMATS,(unpackaged)
366.15,IB NCPDP PRESCRIPTION,(unpackaged),0.03,RATE TYPE DETERMINED,399.3,RATE TYPE,UB-82 BILLING
366.15,IB NCPDP PRESCRIPTION,(unpackaged),0.04,COPAYMENT CHARGE,350.0,INTEGRATED BILLING ACTION,INTEGRATED BILLING
367.0,HPID/OEID RESPONSE,(unpackaged),0.02,TRANSMISSION QUEUE,367.1,HPID/OEID TRANSMISSION QUEUE,(unpackaged)
367.1,HPID/OEID TRANSMISSION QUEUE,(unpackaged),0.02,INSURANCE COMPANY,36.0,INSURANCE COMPANY,REGISTRATION
367.1,HPID/OEID TRANSMISSION QUEUE,(unpackaged),0.07,RESPONSE,367.0,HPID/OEID RESPONSE,(unpackaged)
367.1,HPID/OEID TRANSMISSION QUEUE,(unpackaged),2.04,STATE,5.0,STATE,PATIENT FILE
367.1,HPID/OEID TRANSMISSION QUEUE,(unpackaged),2.07,TYPE OF COVERAGE,355.2,TYPE OF INSURANCE COVERAGE,INTEGRATED BILLING
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),101.01,PAYER NAME [D],36.0,INSURANCE COMPANY,REGISTRATION
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),102.01,PAYER CONTACT COMM TYPE 1 [D],365.021,X12 271 CONTACT QUALIFIER,(unpackaged)
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),102.02,PAYER CONTACT COMM TYPE 2 [D],365.021,X12 271 CONTACT QUALIFIER,(unpackaged)
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),102.03,PAYER CONTACT COMM TYPE 3 [D],365.021,X12 271 CONTACT QUALIFIER,(unpackaged)
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),109.01,PATIENT NAME [D],2.0,PATIENT,PATIENT FILE
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),111.01,PATIENT CONTROL NUMBER [D],399.0,BILL/CLAIMS,UB-82 BILLING
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),116.01,PAYER RESP CONT COM TYPE 1 [D],365.021,X12 271 CONTACT QUALIFIER,(unpackaged)
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),116.02,PAYER RESP CONT COM TYPE 2 [D],365.021,X12 271 CONTACT QUALIFIER,(unpackaged)
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),116.03,PAYER RESP CONT COM TYPE 3 [D],365.021,X12 271 CONTACT QUALIFIER,(unpackaged)
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),120.04,PAYER RESP CONTACT ADDR ST [D],5.0,STATE,PATIENT FILE
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),120.05,PAYER RESP CONT POSTAL/ZIP [D],5.11,ZIP CODE,ONCOLOGY
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),120.06,PAYER RESP CONTACT COUNTRY [D],779.004,COUNTRY CODE,HEALTH LEVEL SEVEN
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),200.03,DELETED BY,200.0,NEW PERSON,SOCIAL WORK
368.0,HEALTH CARE CLAIM RFAI (277),(unpackaged),200.06,REVIEW STATUS BY,200.0,NEW PERSON,SOCIAL WORK
372.0,PFSS SITE PARAMETERS,(unpackaged),0.01,SITE,4.0,INSTITUTION,KERNEL
372.0,PFSS SITE PARAMETERS,(unpackaged),0.05,MAIL GROUP FOR SERVICE MASTER,3.8,MAIL GROUP,MAILMAN
372.0,PFSS SITE PARAMETERS,(unpackaged),0.06,MAIL GROUP FOR CHARGE,3.8,MAIL GROUP,MAILMAN
373.0,PFSS CHARGE CACHE,(unpackaged),0.02,PFSS ACCOUNT REFERENCE,375.0,PFSS ACCOUNT,(unpackaged)
373.0,PFSS CHARGE CACHE,(unpackaged),0.03,PATIENT,2.0,PATIENT,PATIENT FILE
373.0,PFSS CHARGE CACHE,(unpackaged),0.08,ORDER IEN,100.0,ORDER,ORDER ENTRY/RESULTS REPORTING
373.0,PFSS CHARGE CACHE,(unpackaged),3.03,PROCEDURE CODE,81.0,CPT,REGISTRATION
373.0,PFSS CHARGE CACHE,(unpackaged),3.11,SURGEON,200.0,NEW PERSON,SOCIAL WORK
373.0,PFSS CHARGE CACHE,(unpackaged),3.12,ATTENDING SURGEON,200.0,NEW PERSON,SOCIAL WORK
373.0,PFSS CHARGE CACHE,(unpackaged),6.16,ASSIGNED PATIENT LOCATION,44.0,HOSPITAL LOCATION,SCHEDULING
373.0,PFSS CHARGE CACHE,(unpackaged),6.2,PERFORMED BY,200.0,NEW PERSON,SOCIAL WORK
373.0,PFSS CHARGE CACHE,(unpackaged),6.21,ORDERED BY,200.0,NEW PERSON,SOCIAL WORK
373.0,PFSS CHARGE CACHE,(unpackaged),23.01,VENDOR,440.0,VENDOR,IFCAP
375.0,PFSS ACCOUNT,(unpackaged),0.03,PATIENT,2.0,PATIENT,PATIENT FILE
375.0,PFSS ACCOUNT,(unpackaged),1.03,PATIENT LOCATION,44.0,HOSPITAL LOCATION,SCHEDULING
375.0,PFSS ACCOUNT,(unpackaged),1.04,APPOINTMENT TYPE,409.1,APPOINTMENT TYPE,SCHEDULING
375.0,PFSS ACCOUNT,(unpackaged),1.07,ATTENDING PHYSICIAN,200.0,NEW PERSON,SOCIAL WORK
375.0,PFSS ACCOUNT,(unpackaged),1.09,CONSULTING PHYSICIAN,200.0,NEW PERSON,SOCIAL WORK
375.0,PFSS ACCOUNT,(unpackaged),1.17,ADMITTING PHYSICIAN,200.0,NEW PERSON,SOCIAL WORK
375.0,PFSS ACCOUNT,(unpackaged),1.18,PRIMARY STOP CODE,40.7,CLINIC STOP,SCHEDULING
375.0,PFSS ACCOUNT,(unpackaged),1.41,CREDIT STOP CODE,40.7,CLINIC STOP,SCHEDULING
375.0,PFSS ACCOUNT,(unpackaged),1.52,OTHER PROVIDER,200.0,NEW PERSON,SOCIAL WORK
375.0,PFSS ACCOUNT,(unpackaged),2.07,ELIGIBILITY OF VISIT,8.1,MAS ELIGIBILITY CODE,REGISTRATION
375.0,PFSS ACCOUNT,(unpackaged),3.03,PROCEDURE CODE,81.0,CPT,REGISTRATION
375.0,PFSS ACCOUNT,(unpackaged),3.11,SURGEON,200.0,NEW PERSON,SOCIAL WORK
375.0,PFSS ACCOUNT,(unpackaged),13.0,FACILITY ID,40.8,MEDICAL CENTER DIVISION,REGISTRATION
375.0,PFSS ACCOUNT,(unpackaged),14.01,SURGICAL CASE #,130.0,SURGERY,SURGERY
375.0,PFSS ACCOUNT,(unpackaged),14.02,SURGICAL SPECIALTY,45.3,SURGICAL SPECIALTY,REGISTRATION
375.0,PFSS ACCOUNT,(unpackaged),15.01,RADIOLOGY CLINICAL HX,75.1,RAD/NUC MED ORDERS,RADIOLOGY/NUCLEAR MEDICINE
389.9,STATION NUMBER (TIME SENSITIVE),REGISTRATION,0.03,MEDICAL CENTER DIVISION,40.8,MEDICAL CENTER DIVISION,REGISTRATION
389.9,STATION NUMBER (TIME SENSITIVE),REGISTRATION,0.07,OTHER INSTITUTION,4.0,INSTITUTION,KERNEL
390.0,ENROLLMENT RATED DISABILITY UPLOAD AUDIT,(unpackaged),2.0,PATIENT,2.0,PATIENT,PATIENT FILE
390.0,ENROLLMENT RATED DISABILITY UPLOAD AUDIT,(unpackaged),3.0,RATED DISABILITIES (VA),31.0,DISABILITY CONDITION,SCHEDULING
390.1,MARITAL/RELIGION CONVERSION,(unpackaged),0.02,FILE,1.0,FILE,(unpackaged)
390.2,MARITAL/RELIGION MAPPING,(unpackaged),0.04,RELIGION,13.0,RELIGION,REGISTRATION
390.2,MARITAL/RELIGION MAPPING,(unpackaged),0.05,MARITAL STATUS,11.0,MARITAL STATUS,REGISTRATION
390.2,MARITAL/RELIGION MAPPING,(unpackaged),0.06,STANDARD RELIGION,13.0,RELIGION,REGISTRATION
390.2,MARITAL/RELIGION MAPPING,(unpackaged),0.07,STANDARD MARITAL STATUS,11.0,MARITAL STATUS,REGISTRATION
391.0,TYPE OF PATIENT,PATIENT FILE,8.2,ID FORMAT,8.2,IDENTIFICATION FORMAT,REGISTRATION
391.31,HOME TELEHEALTH PATIENT,(unpackaged),1.0,PATIENT,2.0,PATIENT,PATIENT FILE
391.31,HOME TELEHEALTH PATIENT,(unpackaged),2.0,VENDOR,4.0,INSTITUTION,KERNEL
391.31,HOME TELEHEALTH PATIENT,(unpackaged),3.0,CONSULT NUMBER,123.0,REQUEST/CONSULTATION,SUPPLY
391.31,HOME TELEHEALTH PATIENT,(unpackaged),4.0,CARE COORDINATOR,200.0,NEW PERSON,SOCIAL WORK
391.71,ADT/HL7 PIVOT,(unpackaged),0.03,PATIENT,2.0,PATIENT,PATIENT FILE
391.71,ADT/HL7 PIVOT,(unpackaged),0.09,USER,200.0,NEW PERSON,SOCIAL WORK
391.72,ADT/HL7 EVENT REASON,(unpackaged),0.02,HL7 APPLICATION PARAMETER,771.0,HL7 APPLICATION PARAMETER,HEALTH LEVEL SEVEN
391.72,ADT/HL7 EVENT REASON,(unpackaged),0.03,HL7 EVENT TYPE,779.001,HL7 EVENT TYPE CODE,HEALTH LEVEL SEVEN
391.91,TREATING FACILITY LIST,(unpackaged),0.01,PATIENT,2.0,PATIENT,PATIENT FILE
391.91,TREATING FACILITY LIST,(unpackaged),0.02,INSTITUTION,4.0,INSTITUTION,KERNEL
391.91,TREATING FACILITY LIST,(unpackaged),0.07,ADT/HL7 EVENT REASON,391.72,ADT/HL7 EVENT REASON,(unpackaged)
391.919,EHRM MIGRATED FACILITIES,(unpackaged),0.01,INSTITUTION,4.0,INSTITUTION,KERNEL
391.92,NEW PERSON TREATING FACILITY LIST,(unpackaged),0.01,PERSON,200.0,NEW PERSON,SOCIAL WORK
391.92,NEW PERSON TREATING FACILITY LIST,(unpackaged),0.02,INSTITUTION,4.0,INSTITUTION,KERNEL
391.98,PATIENT DATA EXCEPTION,(unpackaged),0.01,PATIENT,2.0,PATIENT,PATIENT FILE
391.98,PATIENT DATA EXCEPTION,(unpackaged),0.04,STATUS,391.984,EXCEPTION STATUS,(unpackaged)
391.98,PATIENT DATA EXCEPTION,(unpackaged),12.0,WHO COMPLETED,200.0,NEW PERSON,SOCIAL WORK
391.99,PATIENT DATA ELEMENT,(unpackaged),0.01,EXCEPTION,391.98,PATIENT DATA EXCEPTION,(unpackaged)
391.99,PATIENT DATA ELEMENT,(unpackaged),0.04,MASTER FILE,391.98,PATIENT DATA EXCEPTION,(unpackaged)
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,2.0,NAME,2.0,PATIENT,PATIENT FILE
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,3.0,ELIGIBILITY,8.0,ELIGIBILITY CODE,REGISTRATION
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,5.0,CERTIFICATION DATE,392.2,BENEFICIARY TRAVEL CERTIFICATION,BENEFICIARY TRAVEL
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,6.0,ACCOUNT,392.3,BENEFICIARY TRAVEL ACCOUNT,BENEFICIARY TRAVEL
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,7.0,CARRIER,440.0,VENDOR,IFCAP
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,11.0,DIVISION,40.8,MEDICAL CENTER DIVISION,REGISTRATION
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,12.0,WHO ENTERED INTO FILE,200.0,NEW PERSON,SOCIAL WORK
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,14.0,COREFLS CARRIER,392.31,LOCAL VENDOR,BENEFICIARY TRAVEL
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,24.1,STATE OF DEPARTURE,5.0,STATE,PATIENT FILE
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,28.1,STATE OF DESTINATION,5.0,STATE,PATIENT FILE
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,41.0,AUTHORIZING PERSON,200.0,NEW PERSON,SOCIAL WORK
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,43.1,BT CLAIM ELIGIBILITY CODE,392.41,BT CLAIM ELIGIBILITY CODE,(unpackaged)
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,44.0,MODE OF TRANSPORTATION,392.43,BT COMMON CARRIER MODE OF TRANSPORTATION,(unpackaged)
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,45.4,CLAIM DENIED REASON,392.8,BENEFICIARY TRAVEL DENIAL REASONS,(unpackaged)
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,57.0,SPECIAL MODE OF TRANSPORTATION,392.42,BT SPECIAL MODE OF TRANSPORTATION,(unpackaged)
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,71.0,SPECIAL MODE VENDOR,440.0,VENDOR,IFCAP
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,76.0,SP MODE DEPARTURE STATE,5.0,STATE,PATIENT FILE
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,82.0,SP MODE DESTINATION STATE,5.0,STATE,PATIENT FILE
392.0,BENEFICIARY TRAVEL CLAIM,BENEFICIARY TRAVEL,84.0,PRE-AUTHORIZED BY,200.0,NEW PERSON,SOCIAL WORK
392.1,BENEFICIARY TRAVEL DISTANCE,BENEFICIARY TRAVEL,2.0,STATE,5.0,STATE,PATIENT FILE
392.2,BENEFICIARY TRAVEL CERTIFICATION,BENEFICIARY TRAVEL,2.0,NAME,2.0,PATIENT,PATIENT FILE
392.2,BENEFICIARY TRAVEL CERTIFICATION,BENEFICIARY TRAVEL,5.0,EDITED BY,200.0,NEW PERSON,SOCIAL WORK
392.2,BENEFICIARY TRAVEL CERTIFICATION,BENEFICIARY TRAVEL,15.0,STATE,5.0,STATE,PATIENT FILE
392.51,BENEFICIARY TRAVEL DASHBOARD AUDIT,(unpackaged),1.0,NAME,200.0,NEW PERSON,SOCIAL WORK
392.7,BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER,(unpackaged),2.0,PATIENT NAME,2.0,PATIENT,PATIENT FILE
392.7,BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER,(unpackaged),4.0,GRANTED/DENIED BY,200.0,NEW PERSON,SOCIAL WORK
392.7,BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER,(unpackaged),6.0,WAIVER ENTERED BY,200.0,NEW PERSON,SOCIAL WORK
392.7,BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER,(unpackaged),98.0,WAIVER DELETED BY,200.0,NEW PERSON,SOCIAL WORK
392.9,BT PATIENT ALTERNATE INCOME,(unpackaged),0.01,BT PATIENT,2.0,PATIENT,PATIENT FILE
393.0,INCOMPLETE RECORDS,REGISTRATION,0.01,PATIENT,2.0,PATIENT,PATIENT FILE
393.0,INCOMPLETE RECORDS,REGISTRATION,0.02,TYPE OF DEFICIENCY,393.3,IRT TYPE OF DEFICIENCY,REGISTRATION
393.0,INCOMPLETE RECORDS,REGISTRATION,0.04,ADMISSION,405.0,PATIENT MOVEMENT,REGISTRATION
393.0,INCOMPLETE RECORDS,REGISTRATION,0.05,LOCATION,44.0,HOSPITAL LOCATION,SCHEDULING
393.0,INCOMPLETE RECORDS,REGISTRATION,0.06,DIVISION,40.8,MEDICAL CENTER DIVISION,REGISTRATION
393.0,INCOMPLETE RECORDS,REGISTRATION,0.07,SPECIALTY,45.7,FACILITY TREATING SPECIALTY,REGISTRATION
393.0,INCOMPLETE RECORDS,REGISTRATION,0.08,SERVICE,393.1,MAS SERVICE,REGISTRATION
393.0,INCOMPLETE RECORDS,REGISTRATION,0.09,PRIMARY PHYSICIAN,200.0,NEW PERSON,SOCIAL WORK
393.0,INCOMPLETE RECORDS,REGISTRATION,0.1,ATTENDING PHYSICIAN,200.0,NEW PERSON,SOCIAL WORK
393.0,INCOMPLETE RECORDS,REGISTRATION,0.11,STATUS,393.2,IRT STATUS,REGISTRATION
393.0,INCOMPLETE RECORDS,REGISTRATION,0.12,PHYSICIAN RESPONSIBLE,200.0,NEW PERSON,SOCIAL WORK
393.0,INCOMPLETE RECORDS,REGISTRATION,0.14,PHYSICIAN FOR DEFICIENCY,200.0,NEW PERSON,SOCIAL WORK
393.0,INCOMPLETE RECORDS,REGISTRATION,10.02,DICTATED BY,200.0,NEW PERSON,SOCIAL WORK
393.0,INCOMPLETE RECORDS,REGISTRATION,10.06,SIGNED BY,200.0,NEW PERSON,SOCIAL WORK
393.0,INCOMPLETE RECORDS,REGISTRATION,10.08,REVIEWED BY,200.0,NEW PERSON,SOCIAL WORK
393.3,IRT TYPE OF DEFICIENCY,REGISTRATION,0.06,CATEGORY,393.41,TYPE OF CATEGORY,REGISTRATION
394.0,*PDX TRANSACTION,PATIENT DATA EXCHANGE,8.0,PATIENT POINTER,2.0,PATIENT,PATIENT FILE
394.0,*PDX TRANSACTION,PATIENT DATA EXCHANGE,11.0,PDX STATUS,394.3,*PDX STATUS,PATIENT DATA EXCHANGE
394.1,*PDX DATA,PATIENT DATA EXCHANGE,0.03,DATE/TIME OF REPLY,394.0,*PDX TRANSACTION,PATIENT DATA EXCHANGE
394.2,*PDX PARAMETER,PATIENT DATA EXCHANGE,3.0,PDX DOMAIN,4.2,DOMAIN,MAILMAN
