file_number,label,entry_count,tier,package,package_provenance,package_confidence,global_root
3.084,FAILED SIGNON ATTEMPTS,3,tiny,KERNEL,prefix,med,"^XUSEC(4,"
3.54,RESOURCE,3,tiny,KERNEL,direct,high,"^%ZISL(3.54,"
4.281,INTER-UCI TRANSFER,3,tiny,MAILMAN,direct,high,"^%ZISL(4.281,"
4.2995,MAILMAN OUTSTANDING FTP TRANSACTIONS,3,tiny,MAILMAN,direct,high,"^XMBX(4.2995,"
4.2998,MESSAGE DELIVERY STATS,3,tiny,MAILMAN,direct,high,"^XMBX(4.2998,"
4.501,NETWORK SENDERS REJECTED,3,tiny,MAILMAN,direct,high,"^XMBX(4.501,"
5.12,POSTAL CODE,3,tiny,(unattributed),unattributed,,"^XIP(5.12,"
5.13,COUNTY CODE,3,tiny,(unattributed),unattributed,,"^XIP(5.13,"
14.8,TASK SYNC FLAG,3,tiny,UTILITIES,prefix,med,"^%ZISL(14.8,"
19.081,AUDIT LOG FOR OPTIONS,3,tiny,KERNEL,direct,high,"^XUSEC(19,"
42.5,WAIT LIST,3,tiny,REGISTRATION,direct,high,^DGWAIT(
42.6,AMIS 334-341,3,tiny,REGISTRATION,direct,high,"^DGAM(334,"
42.7,AMIS 345&346,3,tiny,REGISTRATION,direct,high,"^DGAM(345,"
42.8,AMIS 358,3,tiny,REGISTRATION,prefix,med,"^DGAM(358,"
63.9999,ARCHIVED LR DATA,3,tiny,LAB SERVICE,direct,high,"^LAR(""Z"","
64.036,LAB DSS LAR EXTRACT,3,tiny,AUTOMATED LAB INSTRUMENTS,prefix,med,"^LAR(64.036,"
64.19999,ARCHIVED WKLD DATA,3,tiny,LAB SERVICE,direct,high,"^LAR(64.19999,"
67.99999,ARCHIVED LAB MONTHLY WORKLOADS,3,tiny,LAB SERVICE,direct,high,"^LAR(67.99999,"
70.2,NUC MED EXAM DATA,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,prefix,med,^RADPTN(
71.11,NEW RAD PROCEDURE WORKUP,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,prefix,med,"^RAMRPF(71.11,"
71.98,MASTER RADIOLOGY SITE,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,prefix,med,"^RAMRPF(71.98,"
71.99,MASTER RADIOLOGY PROCEDURE,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,prefix,med,"^RAMRPF(71.99,"
74.2,REPORT BATCHES,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,direct,high,"^RABTCH(74.2,"
74.3,REPORT DISTRIBUTION QUEUE,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,direct,high,"^RABTCH(74.3,"
74.4,REPORT DISTRIBUTION,3,tiny,RADIOLOGY/NUCLEAR MEDICINE,direct,high,"^RABTCH(74.4,"
80.7,TEMPORARY DIAGNOSES,3,tiny,DRG GROUPER,prefix,med,"^ICDYZ(80.7,"
80.8,TEMPORARY PROCEDURES,3,tiny,DRG GROUPER,prefix,med,"^ICDYZ(80.8,"
80.9,TEMPORARY DRG FILE,3,tiny,DRG GROUPER,prefix,med,"^ICDYZ(80.9,"
82.12,DRG DIAGNOSIS CODE COMBINATIONS,3,tiny,DRG GROUPER,prefix,med,^ICDIDD(
107.0,MICOM STATISTICS,3,tiny,KERNEL,direct,high,"^%ZISL(107,"
107.1,MICOM ACTION TYPES,3,tiny,KERNEL,direct,high,"^%ZISL(107.1,"
107.2,MICOM LINE ASSIGNMENTS,3,tiny,KERNEL,direct,high,"^%ZISL(107.2,"
107.3,MICOM PORT ASSIGNMENTS,3,tiny,KERNEL,direct,high,"^%ZISL(107.3,"
230.0,ED LOG,3,tiny,EMERGENCY DEPARTMENT,prefix,high,"^EDP(230,"
230.1,ED LOG HISTORY,3,tiny,EMERGENCY DEPARTMENT,prefix,high,"^EDP(230.1,"
234.0,CLINICAL EVENTS,3,tiny,EMERGENCY DEPARTMENT,prefix,high,"^EDP(234,"
354.7,IB PATIENT COPAY ACCOUNT,3,tiny,INTEGRATED BILLING,prefix,med,"^IBAM(354.7,"
354.71,IB COPAY TRANSACTIONS,3,tiny,INTEGRATED BILLING,prefix,med,"^IBAM(354.71,"
354.75,IB COPAY CAPS,3,tiny,INTEGRATED BILLING,prefix,med,"^IBAM(354.75,"
361.0,BILL STATUS MESSAGE,3,tiny,INTEGRATED BILLING,prefix,med,"^IBM(361,"
361.1,EXPLANATION OF BENEFITS,3,tiny,INTEGRATED BILLING,prefix,med,"^IBM(361.1,"
361.4,EDI TEST CLAIM STATUS MESSAGE,3,tiny,INTEGRATED BILLING,prefix,med,"^IBM(361.4,"
393.0,INCOMPLETE RECORDS,3,tiny,REGISTRATION,direct,high,"^VAS(393,"
393.3,IRT TYPE OF DEFICIENCY,3,tiny,REGISTRATION,direct,high,"^VAS(393.3,"
393.41,TYPE OF CATEGORY,3,tiny,REGISTRATION,direct,high,"^VAS(393.41,"
440.6,PURCHASE CARD ORDER RECONCILE,3,tiny,IFCAP,prefix,med,"^PRCH(440.6,"
440.7,MONTHLY ACCRUAL,3,tiny,IFCAP,prefix,med,"^PRCH(440.7,"
440.8,PRCH AFC CHARGE TRANSMISSION LOG,3,tiny,IFCAP,prefix,med,"^PRCH(440.8,"
446.4,BARCODE PROGRAM,3,tiny,ENGINEERING,direct,high,"^PRCT(446.4,"
446.5,CUSTOM LABEL,3,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCT(446.5,"
446.6,SPECIALTY COMMANDS,3,tiny,ENGINEERING,direct,high,"^PRCT(446.6,"
453.0,APPLICANT,3,tiny,CREDENTIALS TRACKING,direct,high,"^PRSP(453,"
454.0,PAID CODE FILES,3,tiny,PAID,direct,high,"^PRSP(454,"
454.1,PAID COST CENTER/ORGANIZATION,3,tiny,PAID,direct,high,"^PRSP(454.1,"
550.0,CMOP SYSTEM,3,tiny,CMOP,prefix,high,"^PSX(550,"
550.1,CMOP RX QUEUE,3,tiny,CMOP,prefix,high,"^PSX(550.1,"
550.2,CMOP TRANSMISSION,3,tiny,CMOP,prefix,high,"^PSX(550.2,"
605.1,MH DASHBOARD WIDGET,3,tiny,MENTAL HEALTH,prefix,med,"^YSD(605.1,"
627.7,DSM,3,tiny,MENTAL HEALTH,direct,high,"^YSD(627.7,"
627.8,DIAGNOSTIC RESULTS - MENTAL HEALTH,3,tiny,MENTAL HEALTH,direct,high,"^YSD(627.8,"
704.201,HEMODIALYSIS ACCESS POINTS,3,tiny,CLINICAL PROCEDURES,prefix,med,"^MDK(704.201,"
704.202,HEMODIALYSIS STUDY,3,tiny,CLINICAL PROCEDURES,prefix,med,"^MDK(704.202,"
704.209,HEMODIALYSIS SETTINGS,3,tiny,CLINICAL PROCEDURES,prefix,med,"^MDK(704.209,"
724.0,DSS UNIT,3,tiny,EVENT CAPTURE,prefix,med,^ECD(
731.0,VAMC MANAGEMENT,3,tiny,INTERIM MANAGEMENT SUPPORT,direct,high,"^ECT(731,"
731.5,VAMC PLANNED EQUIPMENT,3,tiny,INTERIM MANAGEMENT SUPPORT,direct,high,"^ECT(731.5,"
731.7,VAMC STAFFING,3,tiny,INTERIM MANAGEMENT SUPPORT,direct,high,"^ECT(731.7,"
757.041,EXCLUDED STRINGS,3,tiny,CLINICAL LEXICON UTILITY,direct,high,"^GMP(757.041,"
815.0,PCE PARAMETERS,3,tiny,PCE PATIENT CARE ENCOUNTER,prefix,high,"^PX(815,"
839.01,PCE DEVICE INTERFACE MODULE ERRORS,3,tiny,PCE PATIENT CARE ENCOUNTER,prefix,high,"^PX(839.01,"
839.7,PCE DATA SOURCE,3,tiny,PCE PATIENT CARE ENCOUNTER,prefix,high,"^PX(839.7,"
860.1,ORDER CHECK PATIENT ACTIVE DATA,3,tiny,(unattributed),unattributed,,"^OCXD(860.1,"
860.7,ORDER CHECK PATIENT RULE EVENT,3,tiny,(unattributed),unattributed,,"^OCXD(860.7,"
861.0,ORDER CHECK RAW DATA LOG,3,tiny,(unattributed),unattributed,,"^OCXD(861,"
2001.0,FM SCREEN (DRIVER),3,tiny,SCREEN HANDLER FOR FILEMAN,direct,high,^DJRM(
2006.541,DICOM VISTA Q/R REQUEST QUEUE,3,tiny,IMAGING,prefix,med,"^MAGDSTT(2006.541,"
2006.542,DICOM RETRIEVE REQUEST QUEUE,3,tiny,IMAGING,prefix,med,"^MAGDSTT(2006.542,"
2006.543,AUTOMATIC DICOM Q/R RUN STATS,3,tiny,IMAGING,prefix,med,"^MAGDSTT(2006.543,"
8969.0,VSM CONFIGURATION,3,tiny,VISTA SYSTEM MONITOR,prefix,high,"^KMPV(8969,"
8969.02,VSM MONITOR DEFAULTS,3,tiny,VISTA SYSTEM MONITOR,prefix,high,"^KMPV(8969.02,"
8969.03,VSM CACHE TASK LOG,3,tiny,VISTA SYSTEM MONITOR,prefix,high,"^KMPV(8969.03,"
8993.0,XULM LOCK DICTIONARY,3,tiny,(unattributed),unattributed,,"^XLM(8993,"
8993.1,XULM LOCK MANAGER PARAMETERS,3,tiny,(unattributed),unattributed,,"^XLM(8993.1,"
8993.2,XULM LOCK MANAGER LOG,3,tiny,(unattributed),unattributed,,"^XLM(8993.2,"
8994.0,REMOTE PROCEDURE,3,tiny,RPC BROKER,prefix,high,"^XWB(8994,"
8994.1,RPC BROKER SITE PARAMETERS,3,tiny,RPC BROKER,prefix,high,"^XWB(8994.1,"
8994.5,REMOTE APPLICATION,3,tiny,RPC BROKER,prefix,high,"^XWB(8994.5,"
800000.2,HMP LIST,3,tiny,HEALTH MANAGEMENT PLATFORM,prefix,med,"^HMPD(800000.2,"
800000.21,HMP LIST DOMAIN,3,tiny,HEALTH MANAGEMENT PLATFORM,prefix,med,"^HMPD(800000.21,"
800000.22,HMP LIST ATTRIBUTE,3,tiny,HEALTH MANAGEMENT PLATFORM,prefix,med,"^HMPD(800000.22,"
9009032.3,APSP INTERVENTION TYPE,3,tiny,OUTPATIENT PHARMACY,direct,high,"^APSPQA(32.3,"
9009032.4,APSP INTERVENTION,3,tiny,OUTPATIENT PHARMACY,direct,high,"^APSPQA(32.4,"
9009032.5,APSP INTERVENTION RECOMMENDATION,3,tiny,OUTPATIENT PHARMACY,direct,high,"^APSPQA(32.5,"
1.71,WORLD TIMEZONES,2,tiny,VA FILEMAN,prefix,med,"^DIT(1.71,"
1.72,WORLD DAYLIGHT SAVINGS,2,tiny,VA FILEMAN,prefix,med,"^DIT(1.72,"
3.05,FAILED ACCESS ATTEMPTS LOG,2,tiny,KERNEL,direct,high,"^%ZUA(3.05,"
3.07,PROGRAMMER MODE LOG,2,tiny,KERNEL,direct,high,"^%ZUA(3.07,"
3.519,SPOOL DATA,2,tiny,KERNEL,direct,high,"^XMBS(3.519,"
4.2999,MESSAGE STATISTICS,2,tiny,MAILMAN,direct,high,"^XMBS(4.2999,"
5.1,COUNTY,2,tiny,ONCOLOGY,direct,high,"^VIC(5.1,"
5.11,ZIP CODE,2,tiny,ONCOLOGY,direct,high,"^VIC(5.11,"
38.5,INCONSISTENT DATA,2,tiny,REGISTRATION,direct,high,"^DGIN(38.5,"
38.6,INCONSISTENT DATA ELEMENTS,2,tiny,REGISTRATION,direct,high,"^DGIN(38.6,"
46.5,DG VAS CONFIG,2,tiny,REGISTRATION,prefix,med,^DGAUDIT2(
53.7,BCMA BACKUP DATA,2,tiny,PHARMACY,range_canonical,low,"^ALPB(53.7,"
53.71,BCMA BACKUP PARAMETERS,2,tiny,PHARMACY,range_canonical,low,"^ALPB(53.71,"
69.86,HOWDY SITE FILE,2,tiny,LAB SERVICE,prefix,med,"^LRHY(69.86,"
69.87,HOWDY SPECIMEN TIMES BY UID,2,tiny,LAB SERVICE,prefix,med,"^LRHY(69.87,"
80.5,DRG SURGICAL HIERARCHY,2,tiny,DRG GROUPER,prefix,med,^ICDRS(
112.6,USER MENU,2,tiny,DIETETICS,direct,high,^FHUM(
150.1,ANCILLARY DSS ID,2,tiny,VISIT TRACKING,prefix,high,"^VSIT(150.1,"
150.2,VSIT SITE CODES,2,tiny,VISIT TRACKING,prefix,high,"^VSIT(150.2,"
162.0,FEE BASIS PAYMENT,2,tiny,FEE BASIS,direct,high,^FBAAC(
344.9,RCDPE DM REPORT PARAMETERS,2,tiny,(unattributed),unattributed,,"^RCDM(344.9,"
344.91,RCDPE DM REPORT ARCHIVE,2,tiny,(unattributed),unattributed,,"^RCDM(344.91,"
367.0,HPID/OEID RESPONSE,2,tiny,INTEGRATED BILLING,prefix,med,"^IBCNH(367,"
367.1,HPID/OEID TRANSMISSION QUEUE,2,tiny,INTEGRATED BILLING,prefix,med,"^IBCNH(367.1,"
408.12,PATIENT RELATION,2,tiny,REGISTRATION,direct,high,"^DGPR(408.12,"
408.13,INCOME PERSON,2,tiny,REGISTRATION,direct,high,"^DGPR(408.13,"
450.11,PAID DOWNLOAD MESSAGE ERROR,2,tiny,PAID,direct,high,"^PRSD(450.11,"
450.12,PAID DOWNLOAD MESSAGE,2,tiny,PAID,direct,high,"^PRSD(450.12,"
513.8,UTILIZATION REVIEW,2,tiny,UTILIZATION REVIEW,direct,high,"^PRMQ(513.8,"
513.85,UTILIZATION REVIEW CONFIGURATION,2,tiny,UTILIZATION REVIEW,direct,high,"^PRMQ(513.85,"
560.0,VPR SUBSCRIPTION,2,tiny,VIRTUAL PATIENT RECORD,prefix,high,^VPR(
601.2,PSYCH INSTRUMENT PATIENT,2,tiny,MENTAL HEALTH,direct,high,"^YTD(601.2,"
601.4,INCOMPLETE PSYCH TEST PATIENT,2,tiny,MENTAL HEALTH,direct,high,"^YTD(601.4,"
615.0,MH CLINICAL FILE,2,tiny,MENTAL HEALTH,direct,high,"^YS(615,"
615.2,SECLUSION/RESTRAINT,2,tiny,MENTAL HEALTH,direct,high,"^YS(615.2,"
702.01,CP DEFINITION,2,tiny,CLINICAL PROCEDURES,prefix,med,"^MDS(702.01,"
702.09,CP INSTRUMENT,2,tiny,CLINICAL PROCEDURES,prefix,med,"^MDS(702.09,"
720.3,EC EVENT CODE SCREENS,2,tiny,EVENT CAPTURE,prefix,med,^ECJ(
723.0,MEDICAL SPECIALTY,2,tiny,SURGERY,direct,high,"^ECC(723,"
730.0,NATIONAL SERVICE,2,tiny,INTERIM MANAGEMENT SUPPORT,direct,high,"^ECC(730,"
773.0,HL7 MESSAGE ADMINISTRATION,2,tiny,HEALTH LEVEL SEVEN,direct,high,^HLMA(
783.0,FUNCTIONAL INDEPENDENCE MEASUREMENT RECORD,2,tiny,FUNCTIONAL INDEPENDENCE,prefix,high,"^RMIM(783,"
783.9,FUNCTIONAL INDEPENDENCE MEASUREMENT PARAMETER,2,tiny,FUNCTIONAL INDEPENDENCE,prefix,high,"^RMIM(783.9,"
987.5,WII ADMISSIONS DISCHARGES,2,tiny,WOUNDED INJURED ILL WARRIORS,prefix,high,"^WII(987.5,"
987.6,WII PARAMETERS,2,tiny,WOUNDED INJURED ILL WARRIORS,prefix,high,"^WII(987.6,"
991.1,CIRN HL7 EXCEPTION LOG,2,tiny,CLINICAL INFO RESOURCE NETWORK,prefix,med,"^RGHL7(991.1,"
991.11,CIRN HL7 EXCEPTION TYPE,2,tiny,CLINICAL INFO RESOURCE NETWORK,prefix,med,"^RGHL7(991.11,"
1609.0,EHRM HL7 Message,2,tiny,ELECTRONIC HEALTH MODERNIZATION,prefix,med,"^EHMHL7(1609,"
1609.1,EHRM HL7 Message Retention,2,tiny,ELECTRONIC HEALTH MODERNIZATION,prefix,med,"^EHMHL7(1609.1,"
2006.55,DICOM WORKLIST PATIENT,2,tiny,IMAGING,prefix,med,"^MAGDWLST(2006.55,"
2006.56,DICOM WORKLIST STUDY,2,tiny,IMAGING,prefix,med,"^MAGDWLST(2006.56,"
2275.3,MHV REQUEST TYPE,2,tiny,My HealtheVet,prefix,high,"^MHV(2275.3,"
2275.4,MHV RESPONSE MAP,2,tiny,My HealtheVet,prefix,high,"^MHV(2275.4,"
6919.1,WO ARCHIVE,2,tiny,ENGINEERING ARCHIVING,direct,high,"^ENAR(6919.1,"
6919.2,2162 ACCIDENT ARCHIVE,2,tiny,ENGINEERING ARCHIVING,direct,high,"^ENAR(6919.2,"
8932.1,PERSON CLASS,2,tiny,OKC USER ACCESS,prefix,med,"^USC(8932.1,"
8932.2,PROGRAM OF STUDY,2,tiny,OKC USER ACCESS,prefix,med,"^USC(8932.2,"
8980.2,PKI Digital Signatures,2,tiny,KERNEL,prefix,med,"^XUSSPKI(8980.2,"
8980.22,PKI CRL URLS,2,tiny,KERNEL,prefix,med,"^XUSSPKI(8980.22,"
8987.1,MSM RTHIST SITE,2,tiny,MSM CAPACITY MANAGEMENT,direct,high,"^XUCS(8987.1,"
8987.2,MSM RTHIST REPORT DATA,2,tiny,MSM CAPACITY MANAGEMENT,direct,high,"^XUCS(8987.2,"
177100.12,CPRS MONITOR,2,tiny,(unattributed),unattributed,,"^AWC(177100.12,"
177100.13,CPRS MONITOR DATA,2,tiny,(unattributed),unattributed,,"^AWC(177100.13,"
4.2997,REMOTE USER DIRECTORY,1,tiny,MAILMAN,direct,high,"^XMD(4.2997,"
6.666,KERNEL PKI LOGS,1,tiny,KERNEL,prefix,med,"^XULOGS(6.666,"
10.99,RACE MASTER,1,tiny,REGISTRATION,prefix,med,"^DGRAM(10.99,"
11.99,MASTER MARITAL STATUS,1,tiny,REGISTRATION,prefix,med,"^DGMMS(11.99,"
13.99,MASTER RELIGION,1,tiny,REGISTRATION,prefix,med,"^DGMR(13.99,"
15.4,MERGE IMAGES,1,tiny,KERNEL,range_canonical,low,^XDRM(
25.11,HEALTH BENEFIT PLAN,1,tiny,REGISTRATION,prefix,med,"^DGHBP(25.11,"
28.11,NOSE AND THROAT RADIUM HISTORY,1,tiny,REGISTRATION,prefix,med,"^DGNT(28.11,"
29.11,MST HISTORY,1,tiny,REGISTRATION,prefix,med,"^DGMS(29.11,"
33.0,OTH ELIGIBILITY PATIENT,1,tiny,REGISTRATION,prefix,med,"^DGOTH(33,"
33.1,PRESUMPTIVE PSYCHOSIS CATEGORY CHANGES,1,tiny,REGISTRATION,prefix,med,"^DGPP(33.1,"
33.3,COMPACT ACT TRANSACTION LOG,1,tiny,REGISTRATION,prefix,med,"^DGCOMP(33.3,"
38.1,DG SECURITY LOG,1,tiny,REGISTRATION,direct,high,"^DGSL(38.1,"
44.3,SDAM DATA MAP,1,tiny,SCHEDULING,prefix,med,"^SDAM(44.3,"
46.0,INPATIENT CPT CODE,1,tiny,REGISTRATION,prefix,med,"^DGCPT(46,"
46.1,INPATIENT POV,1,tiny,REGISTRATION,prefix,med,"^DGICD9(46.1,"
46.3,DG VAS QUEUE,1,tiny,REGISTRATION,prefix,med,^DGAUDIT(
46.4,DG VAS EXPORT,1,tiny,REGISTRATION,prefix,med,^DGAUDIT1(
50.60699,MASTER DOSAGE FORM,1,tiny,PHARMACY,prefix,med,"^PSMDF(50.60699,"
52.09,REMOTE PRESCRIPTION LOG,1,tiny,PHARMACY,prefix,med,"^PSRXR(52.09,"
52.8,PHARMACY ARCHIVE,1,tiny,OUTPATIENT PHARMACY ARCHIVING,direct,high,^PSOARC(
65.0,BLOOD INVENTORY,1,tiny,LAB SERVICE,direct,high,"^LRD(65,"
65.5,BLOOD DONOR,1,tiny,LAB SERVICE,direct,high,^LRE(
70.3,RADIATION ABSORBED DOSE,1,tiny,RADIOLOGY/NUCLEAR MEDICINE,prefix,med,^RAD(
75.1,RAD/NUC MED ORDERS,1,tiny,RADIOLOGY/NUCLEAR MEDICINE,direct,high,"^RAO(75.1,"
100.2,OE/RR PATIENT EVENT,1,tiny,ORDER ENTRY/RESULTS REPORTING,direct,high,"^ORE(100.2,"
101.52,ORDER DEA ARCHIVE INFO,1,tiny,ORDER ENTRY/RESULTS REPORTING,prefix,med,"^ORPA(101.52,"
102.3,PATIENT TASK,1,tiny,ORDER ENTRY/RESULTS REPORTING,prefix,med,"^ORRT(102.3,"
102.4,ORDER ACKNOWLEDGEMENT,1,tiny,ORDER ENTRY/RESULTS REPORTING,prefix,med,"^ORA(102.4,"
102.91,ORR PARAMETER CATEGORY,1,tiny,ORDER ENTRY/RESULTS REPORTING,prefix,med,"^ORR(102.91,"
103.0,ORAM FLOWSHEET,1,tiny,ORDER ENTRY/RESULTS REPORTING,prefix,med,"^ORAM(103,"
139.5,SURGERY TRANSPLANT ASSESSMENTS,1,tiny,SURGERY,prefix,med,^SRT(
161.0,FEE BASIS PATIENT,1,tiny,FEE BASIS,direct,high,^FBAAA(
162.5,FEE BASIS INVOICE,1,tiny,FEE BASIS,direct,high,^FBAAI(
163.5,FPPS QUEUED INVOICES,1,tiny,FEE BASIS,prefix,med,"^FBHL(163.5,"
216.8,NURS CARE PLAN,1,tiny,NURSING CLINICAL,direct,high,"^NURSC(216.8,"
340.0,AR DEBTOR,1,tiny,ACCOUNTS RECEIVABLE,direct,high,"^RCD(340,"
340.5,AR REPAYMENT PLAN,1,tiny,(unattributed),unattributed,,"^RCRP(340.5,"
340.501,AR RPP AUDIT LOG COMMENT,1,tiny,(unattributed),unattributed,,"^RCRP(340.501,"
340.7,AR METRICS,1,tiny,(unattributed),unattributed,,"^RCSTAT(340.7,"
348.4,AR DATA QUEUE,1,tiny,(unattributed),unattributed,,^RCXV(
349.2,AR CCPC STATEMENTS,1,tiny,(unattributed),unattributed,,"^RCPS(349.2,"
349.7,CCPC STATEMENT ERRORS,1,tiny,(unattributed),unattributed,,"^RCPSE(349.7,"
349.8,CCPC ERROR TYPE,1,tiny,(unattributed),unattributed,,"^RCPSS(349.8,"
351.82,IB UC VISIT TRACKING,1,tiny,INTEGRATED BILLING,prefix,med,"^IBUC(351.82,"
351.83,IB MH VISIT TRACKING,1,tiny,INTEGRATED BILLING,prefix,med,"^IBMH(351.83,"
355.99,MASTER TYPE OF PLAN,1,tiny,INTEGRATED BILLING,prefix,med,"^IBEMTOP(355.99,"
360.0,IB-FB INTERFACE TRACKING,1,tiny,INTEGRATED BILLING,prefix,med,"^IBFB(360,"
